"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"SEMA3D_NRP1_PLXNA2","SEMA3D_NRP1_PLXNA2","SEMA3","Sema3d","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna2)"
"SEMA3D_NRP1_PLXNA3","SEMA3D_NRP1_PLXNA3","SEMA3","Sema3d","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna3)"
"SEMA3D_NRP1_PLXNA4","SEMA3D_NRP1_PLXNA4","SEMA3","Sema3d","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna4)"
"SEMA3B_NRP2_PLXNA2","SEMA3B_NRP2_PLXNA2","SEMA3","Sema3b","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna2)"
"SEMA3B_NRP2_PLXNA3","SEMA3B_NRP2_PLXNA3","SEMA3","Sema3b","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna3)"
"SEMA3B_NRP2_PLXNA4","SEMA3B_NRP2_PLXNA4","SEMA3","Sema3b","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna4)"
"SEMA3C_NRP2_PLXNA2","SEMA3C_NRP2_PLXNA2","SEMA3","Sema3c","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna2)"
"SEMA3C_NRP2_PLXNA3","SEMA3C_NRP2_PLXNA3","SEMA3","Sema3c","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna3)"
"SEMA3C_NRP2_PLXNA4","SEMA3C_NRP2_PLXNA4","SEMA3","Sema3c","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna4)"
"SEMA3D_NRP2_PLXNA2","SEMA3D_NRP2_PLXNA2","SEMA3","Sema3d","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna2)"
"SEMA3D_NRP2_PLXNA3","SEMA3D_NRP2_PLXNA3","SEMA3","Sema3d","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna3)"
"SEMA3D_NRP2_PLXNA4","SEMA3D_NRP2_PLXNA4","SEMA3","Sema3d","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna4)"
"SEMA3F_NRP2_PLXNA2","SEMA3F_NRP2_PLXNA2","SEMA3","Sema3f","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna2)"
"SEMA3F_NRP2_PLXNA3","SEMA3F_NRP2_PLXNA3","SEMA3","Sema3f","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna3)"
"SEMA3F_NRP2_PLXNA4","SEMA3F_NRP2_PLXNA4","SEMA3","Sema3f","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna4)"
"GH_GHR","GH_GHR","GH","Gh","Ghr","","","","","PMID: 10551877","Secreted Signaling","Gh  - Ghr"
"GH_PRLR","GH_PRLR","GH","Gh","Prlr","","","","","PMID: 23192981","Secreted Signaling","Gh  - Prlr"
"INSL3_RXFP2","INSL3_RXFP2","RLN","Insl3","Rxfp2","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp2"
"INSL3_RXFP1","INSL3_RXFP1","RLN","Insl3","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp1"
"INSL3_RXFP4","INSL3_RXFP4","RLN","Insl3","Rxfp4","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp4"
"INSL5_RXFP4","INSL5_RXFP4","RLN","Insl5","Rxfp4","","","","","KEGG: mmu04080","Secreted Signaling","Insl5  - Rxfp4"
"INSL5_RXFP2","INSL5_RXFP2","RLN","Insl5","Rxfp2","","","","","KEGG: mmu04080","Secreted Signaling","Insl5  - Rxfp2"
"INSL5_RXFP1","INSL5_RXFP1","RLN","Insl5","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Insl5  - Rxfp1"
"PTHLH_PTH1R","PTHLH_PTH1R","PTH","Pthlh","Pth1r","","","","","PMID: 29577935","Secreted Signaling","Pthlh  - Pth1r"
"RARRES2_GPR1","RARRES2_GPR1","CHEMERIN","Rarres2","Gpr1","","","","","PMID: 24671882","Secreted Signaling","Rarres2  - Gpr1"
"SLURP1_CHRNB1","SLURP1_CHRNB1","SLURP","Slurp1","Chrnb1","","","","","KEGG: mmu04080","Secreted Signaling","Slurp1  - Chrnb1"
"SLURP1_CHRNB4","SLURP1_CHRNB4","SLURP","Slurp1","Chrnb4","","","","","KEGG: mmu04080","Secreted Signaling","Slurp1  - Chrnb4"
"SLURP1_CHRNA2","SLURP1_CHRNA2","SLURP","Slurp1","Chrna2","","","","","KEGG: mmu04080","Secreted Signaling","Slurp1  - Chrna2"
"SLURP1_CHRNA6","SLURP1_CHRNA6","SLURP","Slurp1","Chrna6","","","","","KEGG: mmu04080","Secreted Signaling","Slurp1  - Chrna6"
"SLURP1_CHRNA9","SLURP1_CHRNA9","SLURP","Slurp1","Chrna9","","","","","KEGG: mmu04080","Secreted Signaling","Slurp1  - Chrna9"
"SLURP1_CHRNA7","SLURP1_CHRNA7","SLURP","Slurp1","Chrna7","","","","","KEGG: mmu04080; PMID: 29545933;","Secreted Signaling","Slurp1  - Chrna7"
"BAG6_NCR3-PS","BAG6_NCR3-PS","BAG","Bag6","Ncr3-ps","","","","","PMID: 30021652","Secreted Signaling","Bag6  - Ncr3-ps"
"VTN_ITGA8_ITGB1","VTN_ITGA8_ITGB1","VTN","Vtn","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Vtn  - (Itga8+Itgb1)"
"TNXB_ITGA8_ITGB1","TNXB_ITGA8_ITGB1","TENASCIN","Tnxb","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itga8+Itgb1)"
"NPNT1_ITGA8_ITGB1","NPNT1_ITGA8_ITGB1","NPNT","Npnt complex 1","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Npnt1  - (Itga8+Itgb1)"
"NPNT2_ITGA8_ITGB1","NPNT2_ITGA8_ITGB1","NPNT","Npnt complex 2","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Npnt2  - (Itga8+Itgb1)"
"COL4A4_ITGA10_ITGB1","COL4A4_ITGA10_ITGB1","COLLAGEN","Col4a4","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga10+Itgb1)"
"COL4A5_ITGA10_ITGB1","COL4A5_ITGA10_ITGB1","COLLAGEN","Col4a5","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga10+Itgb1)"
"COL6A1_ITGA10_ITGB1","COL6A1_ITGA10_ITGB1","COLLAGEN","Col6a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itga10+Itgb1)"
"COL6A3_ITGA10_ITGB1","COL6A3_ITGA10_ITGB1","COLLAGEN","Col6a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itga10+Itgb1)"
"COL6A4_ITGA10_ITGB1","COL6A4_ITGA10_ITGB1","COLLAGEN","Col6a4","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itga10+Itgb1)"
"COL6A5_ITGA10_ITGB1","COL6A5_ITGA10_ITGB1","COLLAGEN","Col6a5","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itga10+Itgb1)"
"COL6A6_ITGA10_ITGB1","COL6A6_ITGA10_ITGB1","COLLAGEN","Col6a6","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itga10+Itgb1)"
"COL9A3_ITGA10_ITGB1","COL9A3_ITGA10_ITGB1","COLLAGEN","Col9a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga10+Itgb1)"
"COL4A4_ITGA11_ITGB1","COL4A4_ITGA11_ITGB1","COLLAGEN","Col4a4","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga11+Itgb1)"
"COL4A5_ITGA11_ITGB1","COL4A5_ITGA11_ITGB1","COLLAGEN","Col4a5","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga11+Itgb1)"
"COL6A1_ITGA11_ITGB1","COL6A1_ITGA11_ITGB1","COLLAGEN","Col6a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itga11+Itgb1)"
"COL6A3_ITGA11_ITGB1","COL6A3_ITGA11_ITGB1","COLLAGEN","Col6a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itga11+Itgb1)"
"COL6A4_ITGA11_ITGB1","COL6A4_ITGA11_ITGB1","COLLAGEN","Col6a4","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itga11+Itgb1)"
"COL6A5_ITGA11_ITGB1","COL6A5_ITGA11_ITGB1","COLLAGEN","Col6a5","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itga11+Itgb1)"
"COL6A6_ITGA11_ITGB1","COL6A6_ITGA11_ITGB1","COLLAGEN","Col6a6","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itga11+Itgb1)"
"COL9A3_ITGA11_ITGB1","COL9A3_ITGA11_ITGB1","COLLAGEN","Col9a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga11+Itgb1)"
"LAMA1_ITGA6_ITGB4","LAMA1_ITGA6_ITGB4","LAMININ","Lama1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - (Itga6+Itgb4)"
"LAMA2_ITGA6_ITGB4","LAMA2_ITGA6_ITGB4","LAMININ","Lama2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - (Itga6+Itgb4)"
"LAMA3_ITGA6_ITGB4","LAMA3_ITGA6_ITGB4","LAMININ","Lama3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga6+Itgb4)"
"LAMA4_ITGA6_ITGB4","LAMA4_ITGA6_ITGB4","LAMININ","Lama4","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - (Itga6+Itgb4)"
"LAMB1_ITGA6_ITGB4","LAMB1_ITGA6_ITGB4","LAMININ","Lamb1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga6+Itgb4)"
"LAMB2_ITGA6_ITGB4","LAMB2_ITGA6_ITGB4","LAMININ","Lamb2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga6+Itgb4)"
"LAMB3_ITGA6_ITGB4","LAMB3_ITGA6_ITGB4","LAMININ","Lamb3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga6+Itgb4)"
"LAMC1_ITGA6_ITGB4","LAMC1_ITGA6_ITGB4","LAMININ","Lamc1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga6+Itgb4)"
"LAMA1_SV2A","LAMA1_SV2A","LAMININ","Lama1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - Sv2a"
"LAMA2_SV2A","LAMA2_SV2A","LAMININ","Lama2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - Sv2a"
"LAMA3_SV2A","LAMA3_SV2A","LAMININ","Lama3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2a"
"LAMA4_SV2A","LAMA4_SV2A","LAMININ","Lama4","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - Sv2a"
"LAMB1_SV2A","LAMB1_SV2A","LAMININ","Lamb1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2a"
"LAMB2_SV2A","LAMB2_SV2A","LAMININ","Lamb2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2a"
"LAMB3_SV2A","LAMB3_SV2A","LAMININ","Lamb3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Sv2a"
"LAMC1_SV2A","LAMC1_SV2A","LAMININ","Lamc1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2a"
"COL4A4_GP6","COL4A4_GP6","COLLAGEN","Col4a4","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - Gp6"
"COL4A5_GP6","COL4A5_GP6","COLLAGEN","Col4a5","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - Gp6"
"COL6A1_GP6","COL6A1_GP6","COLLAGEN","Col6a1","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - Gp6"
"COL6A3_GP6","COL6A3_GP6","COLLAGEN","Col6a3","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - Gp6"
"COL6A4_GP6","COL6A4_GP6","COLLAGEN","Col6a4","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - Gp6"
"COL6A5_GP6","COL6A5_GP6","COLLAGEN","Col6a5","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - Gp6"
"COL6A6_GP6","COL6A6_GP6","COLLAGEN","Col6a6","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - Gp6"
"COL9A3_GP6","COL9A3_GP6","COLLAGEN","Col9a3","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - Gp6"
"LAMA1_DAG1","LAMA1_DAG1","LAMININ","Lama1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - Dag1"
"LAMA2_DAG1","LAMA2_DAG1","LAMININ","Lama2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - Dag1"
"LAMA3_DAG1","LAMA3_DAG1","LAMININ","Lama3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Dag1"
"LAMA4_DAG1","LAMA4_DAG1","LAMININ","Lama4","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - Dag1"
"LAMB1_DAG1","LAMB1_DAG1","LAMININ","Lamb1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Dag1"
"LAMB2_DAG1","LAMB2_DAG1","LAMININ","Lamb2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Dag1"
"LAMB3_DAG1","LAMB3_DAG1","LAMININ","Lamb3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Dag1"
"LAMC1_DAG1","LAMC1_DAG1","LAMININ","Lamc1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Dag1"
"CADM3_CADM3","CADM3_CADM3","CADM","Cadm3","Cadm3","","","","","KEGG: mmu04514","Cell-Cell Contact","Cadm3  - Cadm3"
"CD1D2_PIRA2","CD1D2_PIRA2","CD1D2","Cd1d2","Pira2","","","","","PMID: 19124746","Cell-Cell Contact","Cd1d2  - Pira2"
"CDH15_CDH15","CDH15_CDH15","CDH","Cdh15","Cdh15","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh15  - Cdh15"
"CDH4_CDH4","CDH4_CDH4","CDH","Cdh4","Cdh4","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh4  - Cdh4"
"CDH2_CDH2","CDH2_CDH2","CDH","Cdh2","Cdh2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh2  - Cdh2"
"CLDN11_CLDN11","CLDN11_CLDN11","CLDN","Cldn11","Cldn11","","","","","KEGG: mmu04514","Cell-Cell Contact","Cldn11  - Cldn11"
"CLEC2G_KLRB1","CLEC2G_KLRB1","CLEC","Clec2g","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2g  - Klrb1"
"CLEC2H_KLRB1","CLEC2H_KLRB1","CLEC","Clec2h","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2h  - Klrb1"
"NFASC_CNTN1_CNTNAP1","NFASC_CNTN1_CNTNAP1","CNTN","Nfasc","CNTN1_CNTNAP1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nfasc  - (Cntn1+Cntnap1)"
"EFNA1_EPHA1","EFNA1_EPHA1","EPHA","Efna1","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha1"
"EFNA1_EPHA3","EFNA1_EPHA3","EPHA","Efna1","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha3"
"EFNA1_EPHA4","EFNA1_EPHA4","EPHA","Efna1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha4"
"EFNA1_EPHA5","EFNA1_EPHA5","EPHA","Efna1","Epha5","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha5"
"EFNA2_EPHA1","EFNA2_EPHA1","EPHA","Efna2","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha1"
"EFNA2_EPHA3","EFNA2_EPHA3","EPHA","Efna2","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha3"
"EFNA2_EPHA4","EFNA2_EPHA4","EPHA","Efna2","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha4"
"EFNA2_EPHA5","EFNA2_EPHA5","EPHA","Efna2","Epha5","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha5"
"EFNA4_EPHA1","EFNA4_EPHA1","EPHA","Efna4","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha1"
"EFNA4_EPHA3","EFNA4_EPHA3","EPHA","Efna4","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha3"
"EFNA4_EPHA4","EFNA4_EPHA4","EPHA","Efna4","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha4"
"EFNA4_EPHA5","EFNA4_EPHA5","EPHA","Efna4","Epha5","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha5"
"EFNB1_EPHA4","EFNB1_EPHA4","EPHB","Efnb1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Epha4"
"EFNB1_EPHB1","EFNB1_EPHB1","EPHB","Efnb1","Ephb1","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb1"
"EFNB1_EPHB2","EFNB1_EPHB2","EPHB","Efnb1","Ephb2","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb2"
"EFNB1_EPHB3","EFNB1_EPHB3","EPHB","Efnb1","Ephb3","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb3"
"EFNB1_EPHB4","EFNB1_EPHB4","EPHB","Efnb1","Ephb4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb4"
"EFNB2_EPHA4","EFNB2_EPHA4","EPHB","Efnb2","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Epha4"
"EFNB2_EPHB1","EFNB2_EPHB1","EPHB","Efnb2","Ephb1","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb1"
"EFNB2_EPHB2","EFNB2_EPHB2","EPHB","Efnb2","Ephb2","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb2"
"EFNB2_EPHB3","EFNB2_EPHB3","EPHB","Efnb2","Ephb3","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb3"
"EFNB2_EPHB4","EFNB2_EPHB4","EPHB","Efnb2","Ephb4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb4"
"EFNB3_EPHA4","EFNB3_EPHA4","EPHB","Efnb3","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Epha4"
"EFNB3_EPHB1","EFNB3_EPHB1","EPHB","Efnb3","Ephb1","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb1"
"EFNB3_EPHB2","EFNB3_EPHB2","EPHB","Efnb3","Ephb2","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb2"
"EFNB3_EPHB3","EFNB3_EPHB3","EPHB","Efnb3","Ephb3","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb3"
"EFNB3_EPHB4","EFNB3_EPHB4","EPHB","Efnb3","Ephb4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb4"
"EFNB3_EPHB6","EFNB3_EPHB6","EPHB","Efnb3","Ephb6","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb6"
"JAM3_JAM3","JAM3_JAM3","JAM","Jam3","Jam3","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam3  - Jam3"
"MAG_MAG","MAG_MAG","MAG","Mag","Mag","","","","","KEGG: mmu04514","Cell-Cell Contact","Mag  - Mag"
"H2-Q1_KIR3DL1","H2-Q1_KIR3DL1","MHC-I","H2-Q1","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q1  - Kir3dl1"
"H2-Q2_KIR3DL1","H2-Q2_KIR3DL1","MHC-I","H2-Q2","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q2  - Kir3dl1"
"NECTIN1_CADM3","NECTIN1_CADM3","NECTIN","Nectin1","Cadm3","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cadm3"
"NECTIN1_NECTIN4","NECTIN1_NECTIN4","NECTIN","Nectin1","Nectin4","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Nectin4"
"NEGR1_NEGR1","NEGR1_NEGR1","NEGR","Negr1","Negr1","","","","","KEGG: mmu04514","Cell-Cell Contact","Negr1  - Negr1"
"NRXN1_NLGN2","NRXN1_NLGN2","NRXN","Nrxn1","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn2"
"NRXN1_NLGN3","NRXN1_NLGN3","NRXN","Nrxn1","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn3"
"OCLN_OCLN","OCLN_OCLN","OCLN","Ocln","Ocln","","","","","KEGG: mmu04514","Cell-Cell Contact","Ocln  - Ocln"
"SEMA5A_PLXNA3","SEMA5A_PLXNA3","SEMA5","Sema5a","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna3"
"SEMA5B_PLXNA3","SEMA5B_PLXNA3","SEMA5","Sema5b","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5b  - Plxna3"
"SEMA5A_PLXNB3","SEMA5A_PLXNB3","SEMA5","Sema5a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxnb3"
"SEMA6B_PLXNA2","SEMA6B_PLXNA2","SEMA6","Sema6b","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna2"
"SEMA6B_PLXNA4","SEMA6B_PLXNA4","SEMA6","Sema6b","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna4"
