"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"SEMA3A_NRP1_PLXNA1","SEMA3A_NRP1_PLXNA1","SEMA3","Sema3a","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna1)"
"SEMA3A_NRP1_PLXNA2","SEMA3A_NRP1_PLXNA2","SEMA3","Sema3a","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna2)"
"SEMA3A_NRP1_PLXNA3","SEMA3A_NRP1_PLXNA3","SEMA3","Sema3a","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna3)"
"SEMA3A_NRP1_PLXNA4","SEMA3A_NRP1_PLXNA4","SEMA3","Sema3a","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna4)"
"SEMA3F_NRP2_PLXNA1","SEMA3F_NRP2_PLXNA1","SEMA3","Sema3f","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna1)"
"SEMA3F_NRP2_PLXNA2","SEMA3F_NRP2_PLXNA2","SEMA3","Sema3f","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna2)"
"SEMA3F_NRP2_PLXNA3","SEMA3F_NRP2_PLXNA3","SEMA3","Sema3f","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna3)"
"SEMA3F_NRP2_PLXNA4","SEMA3F_NRP2_PLXNA4","SEMA3","Sema3f","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna4)"
"SEMA3G_NRP2_PLXNA1","SEMA3G_NRP2_PLXNA1","SEMA3","Sema3g","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna1)"
"SEMA3G_NRP2_PLXNA2","SEMA3G_NRP2_PLXNA2","SEMA3","Sema3g","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna2)"
"SEMA3G_NRP2_PLXNA3","SEMA3G_NRP2_PLXNA3","SEMA3","Sema3g","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna3)"
"SEMA3G_NRP2_PLXNA4","SEMA3G_NRP2_PLXNA4","SEMA3","Sema3g","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna4)"
"ADM_CALCRL","ADM_CALCRL","CALCR","Adm","Calcrl","","","","","KEGG: mmu04080","Secreted Signaling","Adm  - Calcrl"
"CALCB_CALCRL","CALCB_CALCRL","CALCR","Calcb","Calcrl","","","","","KEGG: mmu04080","Secreted Signaling","Calcb  - Calcrl"
"GAS6_AXL","GAS6_AXL","GAS","Gas6","Axl","","","","","PMID: 27801848","Secreted Signaling","Gas6  - Axl"
"GAS6_TYRO3","GAS6_TYRO3","GAS","Gas6","Tyro3","","","","","PMID: 27801848","Secreted Signaling","Gas6  - Tyro3"
"GH_GHR","GH_GHR","GH","Gh","Ghr","","","","","PMID: 10551877","Secreted Signaling","Gh  - Ghr"
"GH_PRLR","GH_PRLR","GH","Gh","Prlr","","","","","PMID: 23192981","Secreted Signaling","Gh  - Prlr"
"INSL3_RXFP1","INSL3_RXFP1","RLN","Insl3","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp1"
"INSL3_RXFP4","INSL3_RXFP4","RLN","Insl3","Rxfp4","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp4"
"RLN1_RXFP1","RLN1_RXFP1","RLN","Rln1","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Rln1  - Rxfp1"
"RLN1_RXFP4","RLN1_RXFP4","RLN","Rln1","Rxfp4","","","","","KEGG: mmu04080","Secreted Signaling","Rln1  - Rxfp4"
"RLN3_RXFP1","RLN3_RXFP1","RLN","Rln3","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Rln3  - Rxfp1"
"RLN3_RXFP4","RLN3_RXFP4","RLN","Rln3","Rxfp4","","","","","KEGG: mmu04080","Secreted Signaling","Rln3  - Rxfp4"
"COL1A1_ITGA1_ITGB1","COL1A1_ITGA1_ITGB1","COLLAGEN","Col1a1","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga1+Itgb1)"
"COL4A1_ITGA1_ITGB1","COL4A1_ITGA1_ITGB1","COLLAGEN","Col4a1","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga1+Itgb1)"
"COL4A3_ITGA1_ITGB1","COL4A3_ITGA1_ITGB1","COLLAGEN","Col4a3","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga1+Itgb1)"
"COL4A4_ITGA1_ITGB1","COL4A4_ITGA1_ITGB1","COLLAGEN","Col4a4","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga1+Itgb1)"
"COL4A5_ITGA1_ITGB1","COL4A5_ITGA1_ITGB1","COLLAGEN","Col4a5","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga1+Itgb1)"
"COL9A2_ITGA1_ITGB1","COL9A2_ITGA1_ITGB1","COLLAGEN","Col9a2","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga1+Itgb1)"
"COL9A3_ITGA1_ITGB1","COL9A3_ITGA1_ITGB1","COLLAGEN","Col9a3","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga1+Itgb1)"
"COL1A1_ITGA2_ITGB1","COL1A1_ITGA2_ITGB1","COLLAGEN","Col1a1","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga2+Itgb1)"
"COL4A1_ITGA2_ITGB1","COL4A1_ITGA2_ITGB1","COLLAGEN","Col4a1","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga2+Itgb1)"
"COL4A3_ITGA2_ITGB1","COL4A3_ITGA2_ITGB1","COLLAGEN","Col4a3","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga2+Itgb1)"
"COL4A4_ITGA2_ITGB1","COL4A4_ITGA2_ITGB1","COLLAGEN","Col4a4","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga2+Itgb1)"
"COL4A5_ITGA2_ITGB1","COL4A5_ITGA2_ITGB1","COLLAGEN","Col4a5","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga2+Itgb1)"
"COL9A2_ITGA2_ITGB1","COL9A2_ITGA2_ITGB1","COLLAGEN","Col9a2","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga2+Itgb1)"
"COL9A3_ITGA2_ITGB1","COL9A3_ITGA2_ITGB1","COLLAGEN","Col9a3","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga2+Itgb1)"
"LAMA3_ITGA1_ITGB1","LAMA3_ITGA1_ITGB1","LAMININ","Lama3","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga1+Itgb1)"
"LAMB1_ITGA1_ITGB1","LAMB1_ITGA1_ITGB1","LAMININ","Lamb1","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga1+Itgb1)"
"LAMB2_ITGA1_ITGB1","LAMB2_ITGA1_ITGB1","LAMININ","Lamb2","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga1+Itgb1)"
"LAMB3_ITGA1_ITGB1","LAMB3_ITGA1_ITGB1","LAMININ","Lamb3","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga1+Itgb1)"
"LAMC1_ITGA1_ITGB1","LAMC1_ITGA1_ITGB1","LAMININ","Lamc1","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga1+Itgb1)"
"LAMC2_ITGA1_ITGB1","LAMC2_ITGA1_ITGB1","LAMININ","Lamc2","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga1+Itgb1)"
"LAMC3_ITGA1_ITGB1","LAMC3_ITGA1_ITGB1","LAMININ","Lamc3","ITGA1_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga1+Itgb1)"
"LAMA3_ITGA2_ITGB1","LAMA3_ITGA2_ITGB1","LAMININ","Lama3","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga2+Itgb1)"
"LAMB1_ITGA2_ITGB1","LAMB1_ITGA2_ITGB1","LAMININ","Lamb1","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga2+Itgb1)"
"LAMB2_ITGA2_ITGB1","LAMB2_ITGA2_ITGB1","LAMININ","Lamb2","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga2+Itgb1)"
"LAMB3_ITGA2_ITGB1","LAMB3_ITGA2_ITGB1","LAMININ","Lamb3","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga2+Itgb1)"
"LAMC1_ITGA2_ITGB1","LAMC1_ITGA2_ITGB1","LAMININ","Lamc1","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga2+Itgb1)"
"LAMC2_ITGA2_ITGB1","LAMC2_ITGA2_ITGB1","LAMININ","Lamc2","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga2+Itgb1)"
"LAMC3_ITGA2_ITGB1","LAMC3_ITGA2_ITGB1","LAMININ","Lamc3","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga2+Itgb1)"
"CHAD_ITGA2_ITGB1","CHAD_ITGA2_ITGB1","CHAD","Chad","ITGA2_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Chad  - (Itga2+Itgb1)"
"LAMA3_ITGA3_ITGB1","LAMA3_ITGA3_ITGB1","LAMININ","Lama3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga3+Itgb1)"
"LAMB1_ITGA3_ITGB1","LAMB1_ITGA3_ITGB1","LAMININ","Lamb1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga3+Itgb1)"
"LAMB2_ITGA3_ITGB1","LAMB2_ITGA3_ITGB1","LAMININ","Lamb2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga3+Itgb1)"
"LAMB3_ITGA3_ITGB1","LAMB3_ITGA3_ITGB1","LAMININ","Lamb3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga3+Itgb1)"
"LAMC1_ITGA3_ITGB1","LAMC1_ITGA3_ITGB1","LAMININ","Lamc1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga3+Itgb1)"
"LAMC2_ITGA3_ITGB1","LAMC2_ITGA3_ITGB1","LAMININ","Lamc2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga3+Itgb1)"
"LAMC3_ITGA3_ITGB1","LAMC3_ITGA3_ITGB1","LAMININ","Lamc3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga3+Itgb1)"
"RELN_ITGA3_ITGB1","RELN_ITGA3_ITGB1","RELN","Reln","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Reln  - (Itga3+Itgb1)"
"THBS3_ITGA3_ITGB1","THBS3_ITGA3_ITGB1","THBS","Thbs3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Thbs3  - (Itga3+Itgb1)"
"COMP_ITGA3_ITGB1","COMP_ITGA3_ITGB1","THBS","Comp","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Comp  - (Itga3+Itgb1)"
"COL1A1_ITGA3_ITGB1","COL1A1_ITGA3_ITGB1","COLLAGEN","Col1a1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga3+Itgb1)"
"COL4A1_ITGA3_ITGB1","COL4A1_ITGA3_ITGB1","COLLAGEN","Col4a1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga3+Itgb1)"
"COL4A3_ITGA3_ITGB1","COL4A3_ITGA3_ITGB1","COLLAGEN","Col4a3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga3+Itgb1)"
"COL4A4_ITGA3_ITGB1","COL4A4_ITGA3_ITGB1","COLLAGEN","Col4a4","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga3+Itgb1)"
"COL4A5_ITGA3_ITGB1","COL4A5_ITGA3_ITGB1","COLLAGEN","Col4a5","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga3+Itgb1)"
"COL9A2_ITGA3_ITGB1","COL9A2_ITGA3_ITGB1","COLLAGEN","Col9a2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga3+Itgb1)"
"COL9A3_ITGA3_ITGB1","COL9A3_ITGA3_ITGB1","COLLAGEN","Col9a3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga3+Itgb1)"
"LAMA3_ITGA7_ITGB1","LAMA3_ITGA7_ITGB1","LAMININ","Lama3","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga7+Itgb1)"
"LAMB1_ITGA7_ITGB1","LAMB1_ITGA7_ITGB1","LAMININ","Lamb1","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga7+Itgb1)"
"LAMB2_ITGA7_ITGB1","LAMB2_ITGA7_ITGB1","LAMININ","Lamb2","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga7+Itgb1)"
"LAMB3_ITGA7_ITGB1","LAMB3_ITGA7_ITGB1","LAMININ","Lamb3","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga7+Itgb1)"
"LAMC1_ITGA7_ITGB1","LAMC1_ITGA7_ITGB1","LAMININ","Lamc1","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga7+Itgb1)"
"LAMC2_ITGA7_ITGB1","LAMC2_ITGA7_ITGB1","LAMININ","Lamc2","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga7+Itgb1)"
"LAMC3_ITGA7_ITGB1","LAMC3_ITGA7_ITGB1","LAMININ","Lamc3","ITGA7_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga7+Itgb1)"
"TNR_ITGA9_ITGB1","TNR_ITGA9_ITGB1","TENASCIN","Tnr","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itga9+Itgb1)"
"TNN_ITGA9_ITGB1","TNN_ITGA9_ITGB1","TENASCIN","Tnn","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itga9+Itgb1)"
"TNXB_ITGA9_ITGB1","TNXB_ITGA9_ITGB1","TENASCIN","Tnxb","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itga9+Itgb1)"
"COL1A1_ITGA9_ITGB1","COL1A1_ITGA9_ITGB1","COLLAGEN","Col1a1","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga9+Itgb1)"
"COL4A1_ITGA9_ITGB1","COL4A1_ITGA9_ITGB1","COLLAGEN","Col4a1","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga9+Itgb1)"
"COL4A3_ITGA9_ITGB1","COL4A3_ITGA9_ITGB1","COLLAGEN","Col4a3","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga9+Itgb1)"
"COL4A4_ITGA9_ITGB1","COL4A4_ITGA9_ITGB1","COLLAGEN","Col4a4","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga9+Itgb1)"
"COL4A5_ITGA9_ITGB1","COL4A5_ITGA9_ITGB1","COLLAGEN","Col4a5","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga9+Itgb1)"
"COL9A2_ITGA9_ITGB1","COL9A2_ITGA9_ITGB1","COLLAGEN","Col9a2","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga9+Itgb1)"
"COL9A3_ITGA9_ITGB1","COL9A3_ITGA9_ITGB1","COLLAGEN","Col9a3","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga9+Itgb1)"
"LAMA3_ITGA9_ITGB1","LAMA3_ITGA9_ITGB1","LAMININ","Lama3","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga9+Itgb1)"
"LAMB1_ITGA9_ITGB1","LAMB1_ITGA9_ITGB1","LAMININ","Lamb1","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga9+Itgb1)"
"LAMB2_ITGA9_ITGB1","LAMB2_ITGA9_ITGB1","LAMININ","Lamb2","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga9+Itgb1)"
"LAMB3_ITGA9_ITGB1","LAMB3_ITGA9_ITGB1","LAMININ","Lamb3","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga9+Itgb1)"
"LAMC1_ITGA9_ITGB1","LAMC1_ITGA9_ITGB1","LAMININ","Lamc1","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga9+Itgb1)"
"LAMC2_ITGA9_ITGB1","LAMC2_ITGA9_ITGB1","LAMININ","Lamc2","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga9+Itgb1)"
"LAMC3_ITGA9_ITGB1","LAMC3_ITGA9_ITGB1","LAMININ","Lamc3","ITGA9_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga9+Itgb1)"
"COL1A1_ITGA10_ITGB1","COL1A1_ITGA10_ITGB1","COLLAGEN","Col1a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga10+Itgb1)"
"COL4A1_ITGA10_ITGB1","COL4A1_ITGA10_ITGB1","COLLAGEN","Col4a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga10+Itgb1)"
"COL4A3_ITGA10_ITGB1","COL4A3_ITGA10_ITGB1","COLLAGEN","Col4a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga10+Itgb1)"
"COL4A4_ITGA10_ITGB1","COL4A4_ITGA10_ITGB1","COLLAGEN","Col4a4","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga10+Itgb1)"
"COL4A5_ITGA10_ITGB1","COL4A5_ITGA10_ITGB1","COLLAGEN","Col4a5","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga10+Itgb1)"
"COL9A2_ITGA10_ITGB1","COL9A2_ITGA10_ITGB1","COLLAGEN","Col9a2","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga10+Itgb1)"
"COL9A3_ITGA10_ITGB1","COL9A3_ITGA10_ITGB1","COLLAGEN","Col9a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga10+Itgb1)"
"COL1A1_ITGA11_ITGB1","COL1A1_ITGA11_ITGB1","COLLAGEN","Col1a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itga11+Itgb1)"
"COL4A1_ITGA11_ITGB1","COL4A1_ITGA11_ITGB1","COLLAGEN","Col4a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga11+Itgb1)"
"COL4A3_ITGA11_ITGB1","COL4A3_ITGA11_ITGB1","COLLAGEN","Col4a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga11+Itgb1)"
"COL4A4_ITGA11_ITGB1","COL4A4_ITGA11_ITGB1","COLLAGEN","Col4a4","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga11+Itgb1)"
"COL4A5_ITGA11_ITGB1","COL4A5_ITGA11_ITGB1","COLLAGEN","Col4a5","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga11+Itgb1)"
"COL9A2_ITGA11_ITGB1","COL9A2_ITGA11_ITGB1","COLLAGEN","Col9a2","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga11+Itgb1)"
"COL9A3_ITGA11_ITGB1","COL9A3_ITGA11_ITGB1","COLLAGEN","Col9a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga11+Itgb1)"
"DSPP_ITGAV_ITGB1","DSPP_ITGAV_ITGB1","DSPP","Dspp","ITGAV_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Dspp  - (Itgav+Itgb1)"
"VWF_ITGAV_ITGB3","VWF_ITGAV_ITGB3","VWF","Vwf","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Vwf  - (Itgav+Itgb3)"
"TNR_ITGAV_ITGB3","TNR_ITGAV_ITGB3","TENASCIN","Tnr","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itgav+Itgb3)"
"TNN_ITGAV_ITGB3","TNN_ITGAV_ITGB3","TENASCIN","Tnn","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itgav+Itgb3)"
"TNXB_ITGAV_ITGB3","TNXB_ITGAV_ITGB3","TENASCIN","Tnxb","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itgav+Itgb3)"
"THBS3_ITGAV_ITGB3","THBS3_ITGAV_ITGB3","THBS","Thbs3","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Thbs3  - (Itgav+Itgb3)"
"COMP_ITGAV_ITGB3","COMP_ITGAV_ITGB3","THBS","Comp","ITGAV_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Comp  - (Itgav+Itgb3)"
"VWF_ITGA2B_ITGB3","VWF_ITGA2B_ITGB3","VWF","Vwf","ITGA2B_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Vwf  - (Itga2b+Itgb3)"
"TNR_ITGA2B_ITGB3","TNR_ITGA2B_ITGB3","TENASCIN","Tnr","ITGA2B_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itga2b+Itgb3)"
"TNN_ITGA2B_ITGB3","TNN_ITGA2B_ITGB3","TENASCIN","Tnn","ITGA2B_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itga2b+Itgb3)"
"TNXB_ITGA2B_ITGB3","TNXB_ITGA2B_ITGB3","TENASCIN","Tnxb","ITGA2B_ITGB3","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itga2b+Itgb3)"
"TNR_ITGAV_ITGB6","TNR_ITGAV_ITGB6","TENASCIN","Tnr","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itgav+Itgb6)"
"TNN_ITGAV_ITGB6","TNN_ITGAV_ITGB6","TENASCIN","Tnn","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itgav+Itgb6)"
"TNXB_ITGAV_ITGB6","TNXB_ITGAV_ITGB6","TENASCIN","Tnxb","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itgav+Itgb6)"
"DSPP_ITGAV_ITGB6","DSPP_ITGAV_ITGB6","DSPP","Dspp","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Dspp  - (Itgav+Itgb6)"
"LAMA3_ITGAV_ITGB8","LAMA3_ITGAV_ITGB8","LAMININ","Lama3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itgav+Itgb8)"
"LAMB1_ITGAV_ITGB8","LAMB1_ITGAV_ITGB8","LAMININ","Lamb1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itgav+Itgb8)"
"LAMB2_ITGAV_ITGB8","LAMB2_ITGAV_ITGB8","LAMININ","Lamb2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itgav+Itgb8)"
"LAMB3_ITGAV_ITGB8","LAMB3_ITGAV_ITGB8","LAMININ","Lamb3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itgav+Itgb8)"
"LAMC1_ITGAV_ITGB8","LAMC1_ITGAV_ITGB8","LAMININ","Lamc1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itgav+Itgb8)"
"LAMC2_ITGAV_ITGB8","LAMC2_ITGAV_ITGB8","LAMININ","Lamc2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itgav+Itgb8)"
"LAMC3_ITGAV_ITGB8","LAMC3_ITGAV_ITGB8","LAMININ","Lamc3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itgav+Itgb8)"
"COL1A1_ITGAV_ITGB8","COL1A1_ITGAV_ITGB8","COLLAGEN","Col1a1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - (Itgav+Itgb8)"
"COL4A1_ITGAV_ITGB8","COL4A1_ITGAV_ITGB8","COLLAGEN","Col4a1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itgav+Itgb8)"
"COL4A3_ITGAV_ITGB8","COL4A3_ITGAV_ITGB8","COLLAGEN","Col4a3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itgav+Itgb8)"
"COL4A4_ITGAV_ITGB8","COL4A4_ITGAV_ITGB8","COLLAGEN","Col4a4","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itgav+Itgb8)"
"COL4A5_ITGAV_ITGB8","COL4A5_ITGAV_ITGB8","COLLAGEN","Col4a5","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itgav+Itgb8)"
